frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,source_file,label,action_label,action_name
10,127.56440734863281,108.23956298828125,0.0,120.48191833496094,107.9604263305664,0.9699822068214417,116.33636474609375,115.19813537597656,1.9399644136428833,117.89176177978516,139.82167053222656,2.9099466800689697,134.6468963623047,108.51869201660156,-0.9699822068214417,141.10899353027344,115.02521514892578,-1.9399644136428833,138.5518035888672,138.4325408935547,-2.9099466800689697,128.57347106933594,96.84873962402344,-0.6466547846794128,129.58253479003906,85.45792388916016,-1.2933095693588257,129.58253479003906,85.45792388916016,-1.616637110710144,126.96455383300781,76.36542510986328,-1.9399644136428833,140.16619873046875,86.33702087402344,-2.5866191387176514,147.9028778076172,99.79122924804688,-3.233274221420288,141.10691833496094,107.172119140625,-3.8799288272857666,118.99887084960938,84.57882690429688,2.5866191387176514,109.75919342041016,98.23759460449219,3.233274221420288,116.76679992675781,107.70875549316406,3.8799288272857666,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
11,127.4425277709961,108.76969146728516,0.0,120.43807983398438,108.5162124633789,0.9811067581176758,116.42638397216797,115.07030487060547,1.9622135162353516,117.93759155273438,139.97335815429688,2.9433205127716064,134.4469757080078,109.0231704711914,-0.9811067581176758,141.0985870361328,114.6417465209961,-1.9622135162353516,138.40927124023438,138.13815307617188,-2.9433205127716064,128.55825805664062,97.02436828613281,-0.6540712118148804,129.67398071289062,85.279052734375,-1.3081424236297607,129.67398071289062,85.279052734375,-1.6351779699325562,126.9860610961914,76.57757568359375,-1.9622135162353516,140.24066162109375,86.11355590820312,-2.6162848472595215,149.00604248046875,98.66044616699219,-3.2703559398651123,142.86782836914062,106.46001434326172,-3.924427032470703,119.10729217529297,84.4445571899414,2.6162848472595215,109.00988006591797,97.18441772460938,3.2703559398651123,114.7649154663086,106.94456481933594,3.924427032470703,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
12,127.48310852050781,108.4608154296875,0.0,120.4172592163086,108.15740203857422,0.9741247296333313,116.27212524414062,115.33067321777344,1.9482494592666626,118.30320739746094,140.12832641601562,2.9223744869232178,134.54896545410156,108.76423645019531,-0.9741247296333313,141.16012573242188,115.31251525878906,-1.9482494592666626,138.22445678710938,138.31216430664062,-2.9223744869232178,128.90914916992188,96.82563781738281,-0.6494165062904358,130.33518981933594,85.19046020507812,-1.2988330125808716,130.33518981933594,85.19046020507812,-1.623541235923767,126.6997299194336,76.92860412597656,-1.9482494592666626,141.02706909179688,86.04137420654297,-2.597666025161743,149.55374145507812,97.92926025390625,-3.247082471847534,143.81610107421875,107.22615051269531,-3.896498918533325,119.64331817626953,84.33954620361328,2.597666025161743,108.79454040527344,96.55712890625,3.247082471847534,113.72079467773438,106.34893798828125,3.896498918533325,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
13,127.99546813964844,108.36773681640625,0.0,120.6092529296875,108.0061264038086,0.9547290802001953,116.62846374511719,114.83660125732422,1.9094581604003906,118.21633911132812,140.4886932373047,2.864187240600586,135.38168334960938,108.7293472290039,-0.9547290802001953,140.8916015625,114.9690933227539,-1.9094581604003906,139.366943359375,138.5559844970703,-2.864187240600586,129.11456298828125,96.678466796875,-0.6364860534667969,130.233642578125,84.98920440673828,-1.2729721069335938,130.233642578125,84.98920440673828,-1.5912151336669922,126.58320617675781,77.49179077148438,-1.9094581604003906,141.37576293945312,85.93608093261719,-2.5459442138671875,150.5857696533203,97.3215103149414,-3.1824302673339844,145.32327270507812,107.50064849853516,-3.8189163208007812,119.0915298461914,84.04232788085938,2.5459442138671875,107.7923583984375,95.05236053466797,3.1824302673339844,112.27470397949219,106.01815032958984,3.8189163208007812,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
14,128.17649841308594,108.59394836425781,0.0,120.84049224853516,108.21138000488281,0.9579547643661499,116.64199829101562,114.6553726196289,1.9159095287322998,118.31157684326172,140.37319946289062,2.8738644123077393,135.5124969482422,108.97652435302734,-0.9579547643661499,140.85504150390625,114.84500122070312,-1.9159095287322998,139.3873291015625,138.53549194335938,-2.8738644123077393,129.26480102539062,96.83863830566406,-0.6386364698410034,130.3531036376953,85.08332061767578,-1.2772729396820068,130.3531036376953,85.08332061767578,-1.5965913534164429,126.48576354980469,77.71602630615234,-1.9159095287322998,141.44775390625,86.05571746826172,-2.5545458793640137,150.76376342773438,96.93506622314453,-3.1931827068328857,145.274658203125,107.59764862060547,-3.8318190574645996,119.25846099853516,84.11092376708984,2.5545458793640137,107.45449829101562,94.59959411621094,3.1931827068328857,111.72383880615234,105.8884506225586,3.8318190574645996,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
15,128.25564575195312,108.65245056152344,0.0,120.90723419189453,108.23638153076172,0.9564659595489502,116.57080841064453,114.35302734375,1.9129319190979004,118.23997497558594,140.25433349609375,2.8693981170654297,135.60406494140625,109.06851959228516,-0.9564659595489502,140.87767028808594,114.62158203125,-1.9129319190979004,139.4580535888672,138.53964233398438,-2.8693981170654297,129.2962646484375,96.8606948852539,-0.6376439929008484,130.33688354492188,85.06893920898438,-1.2752879858016968,130.33688354492188,85.06893920898438,-1.5941100120544434,126.07011413574219,78.0582275390625,-1.9129319190979004,141.46002197265625,86.11444854736328,-2.5505759716033936,150.84078979492188,96.8948974609375,-3.1882200241088867,145.18612670898438,107.81813049316406,-3.825863838195801,119.21376037597656,84.02342224121094,2.5505759716033936,107.18152618408203,94.70340728759766,3.1882200241088867,111.55892944335938,106.24761962890625,3.825863838195801,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
16,128.30718994140625,108.57612609863281,0.0,121.02922821044922,108.10904693603516,0.9517613649368286,116.5401382446289,114.12018585205078,1.9035227298736572,118.17908477783203,139.98651123046875,2.8552842140197754,135.5851593017578,109.04320526123047,-0.9517613649368286,140.9730987548828,114.58448028564453,-1.9035227298736572,139.53038024902344,138.57254028320312,-2.8552842140197754,129.30850219726562,96.93899536132812,-0.6345075964927673,130.30982971191406,85.30186462402344,-1.2690151929855347,130.30982971191406,85.30186462402344,-1.5862690210342407,125.6600570678711,78.34809875488281,-1.9035227298736572,141.33941650390625,86.4420394897461,-2.5380303859710693,150.92489624023438,96.77339172363281,-3.1725380420684814,145.45111083984375,108.03773498535156,-3.8070454597473145,119.28023529052734,84.16168975830078,2.5380303859710693,107.13249206542969,94.60568237304688,3.1725380420684814,111.47642517089844,106.8702392578125,3.8070454597473145,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
17,127.97203063964844,108.99540710449219,0.0,121.27448272705078,108.54829406738281,0.9578532576560974,117.21404266357422,115.02721405029297,1.9157065153121948,116.36543273925781,140.06918334960938,2.8735599517822266,134.66958618164062,109.44252014160156,-0.9578532576560974,141.821044921875,115.20613861083984,-1.9157065153121948,139.71307373046875,138.3219757080078,-2.8735599517822266,129.06271362304688,97.31132507324219,-0.6385688185691833,130.1533966064453,85.62725067138672,-1.2771376371383667,130.1533966064453,85.62725067138672,-1.5964220762252808,125.0397720336914,78.88927459716797,-1.9157065153121948,140.4497528076172,86.83507537841797,-2.5542752742767334,151.5920867919922,97.12086486816406,-3.1928441524505615,144.78543090820312,108.86324310302734,-3.8314130306243896,119.8570327758789,84.41942596435547,2.5542752742767334,106.34501647949219,94.96104431152344,3.1928441524505615,111.57586669921875,107.11654663085938,3.8314130306243896,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
18,127.93698120117188,109.08943176269531,0.0,121.2540283203125,108.59119415283203,0.9452568888664246,117.33829498291016,115.018798828125,1.8905137777328491,116.21170806884766,139.9754638671875,2.835770845413208,134.61993408203125,109.5876693725586,-0.9452568888664246,141.944091796875,115.3653335571289,-1.8905137777328491,139.52224731445312,138.4168701171875,-2.835770845413208,129.07211303710938,97.51651000976562,-0.6301712393760681,130.2072296142578,85.94358825683594,-1.2603424787521362,130.2072296142578,85.94358825683594,-1.5754282474517822,124.9229736328125,79.60589599609375,-1.8905137777328491,140.5035400390625,87.23876190185547,-2.5206849575042725,152.0664825439453,97.68843078613281,-3.1508564949035645,144.727294921875,109.18194580078125,-3.7810275554656982,119.91092681884766,84.64840698242188,2.5206849575042725,106.243896484375,95.23147583007812,3.1508564949035645,111.6696548461914,107.38919067382812,3.7810275554656982,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
19,128.05038452148438,109.37570190429688,0.0,121.40805053710938,108.84471893310547,0.9292722344398499,117.73065185546875,114.8880615234375,1.8585444688796997,116.12488555908203,139.79721069335938,2.7878170013427734,134.69273376464844,109.90669250488281,-0.9292722344398499,141.9789276123047,115.494873046875,-1.8585444688796997,139.42257690429688,138.77691650390625,-2.7878170013427734,129.0706787109375,97.90030670166016,-0.6195148229598999,130.09097290039062,86.42491149902344,-1.2390296459197998,130.09097290039062,86.42491149902344,-1.5487871170043945,124.95775604248047,80.37470245361328,-1.8585444688796997,140.3603515625,87.75438690185547,-2.4780592918395996,152.59942626953125,98.09563446044922,-3.097574234008789,144.66807556152344,109.74147033691406,-3.7170889377593994,119.82159423828125,85.09544372558594,2.4780592918395996,106.14277648925781,95.84611511230469,3.097574234008789,112.11495208740234,107.75143432617188,3.7170889377593994,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
20,128.48907470703125,109.79391479492188,0.0,121.8158187866211,109.22750091552734,0.9276214241981506,117.92247009277344,114.51631927490234,1.8552428483963013,116.03925323486328,139.72940063476562,2.782864570617676,135.16233825683594,110.36032104492188,-0.9276214241981506,141.90060424804688,115.01900482177734,-1.8552428483963013,139.414794921875,138.60687255859375,-2.782864570617676,129.28216552734375,98.41194915771484,-0.6184142827987671,130.0752410888672,87.02998352050781,-1.2368285655975342,130.0752410888672,87.02998352050781,-1.5460357666015625,124.8304443359375,80.85520935058594,-1.8552428483963013,140.4046630859375,88.48570251464844,-2.4736571311950684,153.29910278320312,98.52098846435547,-3.092071533203125,144.7030487060547,109.83547973632812,-3.7104856967926025,119.74581909179688,85.57427215576172,2.4736571311950684,106.03583526611328,96.20902252197266,3.092071533203125,112.12712097167969,107.98831939697266,3.7104856967926025,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
21,128.55621337890625,110.20011901855469,0.0,121.85928344726562,109.60313415527344,0.9174531102180481,118.21451568603516,114.96732330322266,1.8349062204360962,115.80123901367188,139.903076171875,2.752359628677368,135.25314331054688,110.79710388183594,-0.9174531102180481,141.96241760253906,115.4615478515625,-1.8349062204360962,139.3849639892578,138.70278930664062,-2.752359628677368,129.37973022460938,98.98698425292969,-0.6116354465484619,130.20326232910156,87.77384185791016,-1.2232708930969238,130.20326232910156,87.77384185791016,-1.5290886163711548,124.88231658935547,81.67317962646484,-1.8349062204360962,140.6121368408203,89.31293487548828,-2.4465417861938477,153.96453857421875,99.12538146972656,-3.0581772327423096,144.62611389160156,110.066162109375,-3.6698124408721924,119.79438018798828,86.23474884033203,2.4465417861938477,105.5782241821289,96.62336730957031,3.0581772327423096,112.19967651367188,108.25834655761719,3.6698124408721924,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
22,128.3939971923828,110.85806274414062,0.0,121.82213592529297,110.31901550292969,0.9074370265007019,118.47598266601562,115.69377136230469,1.8148740530014038,115.69866943359375,139.87124633789062,2.72231125831604,134.96585083007812,111.3971176147461,-0.9074370265007019,141.97903442382812,116.1784439086914,-1.8148740530014038,140.1668243408203,139.30874633789062,-2.72231125831604,129.131591796875,99.95005798339844,-0.6049579977989197,129.86920166015625,89.04205322265625,-1.2099159955978394,129.86920166015625,89.04205322265625,-1.5123951435089111,124.71051788330078,82.43545532226562,-1.8148740530014038,140.131591796875,90.36954498291016,-2.4198319911956787,155.0695343017578,99.67684936523438,-3.0247902870178223,145.28880310058594,109.99972534179688,-3.6297481060028076,119.60679626464844,87.71456146240234,2.4198319911956787,105.57197570800781,97.57801818847656,3.0247902870178223,112.53347778320312,108.9811782836914,3.6297481060028076,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
23,128.64157104492188,111.05512237548828,0.0,122.0909423828125,110.48265838623047,0.872456967830658,118.54388427734375,115.69728088378906,1.744913935661316,115.67949676513672,139.81076049804688,2.617371082305908,135.19219970703125,111.6275863647461,-0.872456967830658,141.99954223632812,116.41523742675781,-1.744913935661316,140.41099548339844,139.78770446777344,-2.617371082305908,129.14559936523438,100.5184326171875,-0.581637978553772,129.64962768554688,89.98173522949219,-1.163275957107544,129.64962768554688,89.98173522949219,-1.4540950059890747,124.7125473022461,83.70669555664062,-1.744913935661316,139.88662719726562,91.39714050292969,-2.326551914215088,155.36114501953125,99.9401626586914,-2.9081900119781494,145.2719268798828,110.05557250976562,-3.489827871322632,119.41264343261719,88.56632995605469,2.326551914215088,105.35094451904297,98.38396453857422,2.9081900119781494,112.81840515136719,109.35108947753906,3.489827871322632,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
24,128.87413024902344,111.14984130859375,0.0,122.29810333251953,110.58533477783203,0.8586181402206421,118.73079681396484,116.00743103027344,1.7172362804412842,115.60346984863281,139.93124389648438,2.575854539871216,135.4501495361328,111.71435546875,-0.8586181402206421,142.07049560546875,116.69380187988281,-1.7172362804412842,140.3974609375,139.9090576171875,-2.575854539871216,129.32614135742188,100.99019622802734,-0.5724120736122131,129.77813720703125,90.83055114746094,-1.1448241472244263,129.77813720703125,90.83055114746094,-1.4310302734375,124.74645233154297,84.25326538085938,-1.7172362804412842,140.04055786132812,92.23328399658203,-2.2896482944488525,155.42051696777344,100.32319641113281,-2.862060546875,145.7456512451172,110.38024139404297,-3.4344725608825684,119.51570129394531,89.42782592773438,2.2896482944488525,105.49937438964844,98.87723541259766,2.862060546875,113.08197784423828,109.52439880371094,3.4344725608825684,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
25,129.12326049804688,111.61817169189453,0.0,122.33560943603516,111.05973815917969,0.8798185586929321,118.33648681640625,116.09907531738281,1.7596371173858643,115.71477508544922,140.42727661132812,2.639455795288086,135.91091918945312,112.17660522460938,-0.8798185586929321,141.81265258789062,116.45611572265625,-1.7596371173858643,140.05096435546875,139.298583984375,-2.639455795288086,129.66537475585938,101.65573120117188,-0.5865457057952881,130.20750427246094,91.69328308105469,-1.1730914115905762,130.20750427246094,91.69328308105469,-1.4663642644882202,125.0438003540039,83.87102508544922,-1.7596371173858643,140.75657653808594,93.18733978271484,-2.3461828231811523,155.12612915039062,100.88960266113281,-2.9327285289764404,145.32147216796875,111.28482818603516,-3.5192742347717285,119.6584243774414,90.19922637939453,2.3461828231811523,105.25921630859375,98.81442260742188,2.9327285289764404,112.75190734863281,109.54305267333984,3.5192742347717285,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/Le2i/Coffee_room_01/Videos/video (13).avi,-1,-1,External
