frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,source_file,label,action_label,action_name
10,301.052978515625,378.6263732910156,0.0,311.3373718261719,362.5762634277344,4.6073808670043945,300.19635009765625,357.9188537597656,9.214761734008789,368.93988037109375,384.7845764160156,13.822142601013184,290.7685546875,394.6764831542969,-4.6073808670043945,278.26654052734375,415.8589172363281,-9.214761734008789,313.58514404296875,433.4064636230469,-13.822142601013184,272.93231201171875,346.16766357421875,-3.071587085723877,244.81166076660156,313.708984375,-6.143174171447754,244.81166076660156,313.708984375,-7.6789679527282715,177.124267578125,313.46435546875,-9.214761734008789,234.17010498046875,346.1344299316406,-12.286348342895508,278.39422607421875,417.32867431640625,-15.357935905456543,279.7056579589844,435.9687805175781,-18.429523468017578,255.45321655273438,281.28350830078125,12.286348342895508,303.7230224609375,300.1256408691406,15.357935905456543,308.5835266113281,332.51171875,18.429523468017578,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
11,288.5236511230469,370.5868225097656,0.0,298.8416442871094,356.2797546386719,4.155628681182861,297.1376953125,361.3343811035156,8.311257362365723,364.4327392578125,393.7206726074219,12.466887474060059,278.2056579589844,384.8938903808594,-4.155628681182861,277.94476318359375,412.48126220703125,-8.311257362365723,301.4769592285156,435.3508605957031,-12.466887474060059,260.82452392578125,341.2552490234375,-2.7704193592071533,233.12538146972656,311.92364501953125,-5.540838718414307,233.12538146972656,311.92364501953125,-6.926048278808594,175.29132080078125,312.0949401855469,-8.311257362365723,222.4238739013672,342.0513610839844,-11.081677436828613,266.3748474121094,404.6393127441406,-13.852096557617188,277.4344482421875,433.15509033203125,-16.622514724731445,243.82688903808594,281.7958984375,11.081677436828613,293.3325500488281,295.045654296875,13.852096557617188,298.06024169921875,326.1198425292969,16.622514724731445,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
12,287.8258972167969,382.7548828125,0.0,297.9788818359375,368.4552917480469,4.834663391113281,288.7862548828125,369.10693359375,9.669326782226562,349.92547607421875,396.0189514160156,14.503992080688477,277.67291259765625,397.0544738769531,-4.834663391113281,268.7993469238281,417.66131591796875,-9.669326782226562,296.9100036621094,434.12982177734375,-14.503992080688477,256.3538818359375,348.0344543457031,-3.223109006881714,224.88189697265625,313.31402587890625,-6.446218013763428,224.88189697265625,313.31402587890625,-8.057772636413574,157.4775390625,315.2638854980469,-9.669326782226562,213.8432159423828,342.883544921875,-12.892436027526855,262.0680847167969,405.8129577636719,-16.11554527282715,267.1971435546875,432.3210754394531,-19.338653564453125,235.92059326171875,283.7444763183594,12.892436027526855,284.21380615234375,296.2926025390625,16.11554527282715,280.77618408203125,321.43682861328125,19.338653564453125,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
13,269.0352478027344,357.62432861328125,0.0,277.8404235839844,346.586181640625,4.092018127441406,273.63262939453125,364.270751953125,8.184036254882812,328.86968994140625,400.3109130859375,12.276055335998535,260.2300720214844,368.6624755859375,-4.092018127441406,266.17205810546875,404.64794921875,-8.184036254882812,284.00616455078125,429.35845947265625,-12.276055335998535,240.9768829345703,333.79766845703125,-2.7280120849609375,212.91851806640625,309.9709777832031,-5.456024169921875,212.91851806640625,309.9709777832031,-6.820030212402344,150.4921112060547,316.62884521484375,-8.184036254882812,204.0228271484375,335.47698974609375,-10.91204833984375,248.179931640625,397.90777587890625,-13.640060424804688,261.1517639160156,432.191650390625,-16.368072509765625,221.814208984375,284.4649658203125,10.91204833984375,270.78912353515625,296.64837646484375,13.640060424804688,272.8957824707031,322.0111999511719,16.368072509765625,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
14,264.973876953125,390.76885986328125,0.0,273.8421630859375,377.6976013183594,4.489384651184082,273.1637878417969,382.0877990722656,8.978769302368164,302.09686279296875,404.9399108886719,13.468154907226562,256.1055603027344,403.84014892578125,-4.489384651184082,261.7906799316406,425.1611328125,-8.978769302368164,284.2427978515625,424.3908386230469,-13.468154907226562,235.92059326171875,354.48797607421875,-2.9929232597351074,206.86729431152344,318.20709228515625,-5.985846519470215,206.86729431152344,318.20709228515625,-7.482308387756348,150.2022247314453,319.74847412109375,-8.978769302368164,197.61349487304688,348.31097412109375,-11.97169303894043,250.9597625732422,415.332763671875,-14.964616775512695,256.943603515625,438.064453125,-17.957538604736328,216.12109375,288.10321044921875,11.97169303894043,256.5796203613281,299.7947082519531,14.964616775512695,247.5703125,329.1130676269531,17.957538604736328,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
15,254.81060791015625,390.6291809082031,0.0,262.03753662109375,380.21337890625,4.8813557624816895,266.5234069824219,406.2768249511719,9.762711524963379,306.0542907714844,418.1576843261719,14.644068717956543,247.5836639404297,401.04498291015625,-4.8813557624816895,262.8990173339844,437.9955749511719,-9.762711524963379,285.45465087890625,434.6767883300781,-14.644068717956543,225.10968017578125,351.45220947265625,-3.254237174987793,195.40875244140625,312.27520751953125,-6.508474349975586,195.40875244140625,312.27520751953125,-8.13559341430664,132.21620178222656,324.6158752441406,-9.762711524963379,186.11834716796875,337.27569580078125,-13.016948699951172,235.84405517578125,407.7652893066406,-16.27118682861328,244.2539825439453,436.47393798828125,-19.525423049926758,204.69915771484375,287.27471923828125,13.016948699951172,251.780029296875,302.7435302734375,16.27118682861328,241.75177001953125,330.0477600097656,19.525423049926758,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
16,242.50595092773438,380.94378662109375,0.0,253.03875732421875,369.7684020996094,4.678633689880371,260.042724609375,403.8565673828125,9.357267379760742,302.1004638671875,424.98150634765625,14.035901069641113,231.97315979003906,392.11920166015625,-4.678633689880371,239.38092041015625,433.91998291015625,-9.357267379760742,255.4091033935547,434.63958740234375,-14.035901069641113,214.21153259277344,349.46038818359375,-3.119088888168335,185.9171142578125,317.97698974609375,-6.23817777633667,185.9171142578125,317.97698974609375,-7.797722816467285,115.2911605834961,327.7259521484375,-9.357267379760742,172.7001190185547,343.1614685058594,-12.47635555267334,213.23089599609375,408.1810302734375,-15.59544563293457,227.19168090820312,432.72662353515625,-18.714534759521484,199.13412475585938,292.7925109863281,12.47635555267334,242.8585205078125,314.32598876953125,15.59544563293457,229.4149932861328,329.9376525878906,18.714534759521484,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
17,229.54537963867188,383.0426940917969,0.0,239.53700256347656,373.0492858886719,4.180469512939453,245.3636474609375,396.5627746582031,8.360939025878906,284.31878662109375,423.84588623046875,12.541409492492676,219.55377197265625,393.0361022949219,-4.180469512939453,226.09181213378906,424.89190673828125,-8.360939025878906,236.84120178222656,433.75115966796875,-12.541409492492676,203.17697143554688,352.5306396484375,-2.7869796752929688,176.80857849121094,322.01861572265625,-5.5739593505859375,176.80857849121094,322.01861572265625,-6.967449188232422,118.72174072265625,330.4442138671875,-8.360939025878906,166.26808166503906,346.4093933105469,-11.147918701171875,213.50765991210938,406.00799560546875,-13.934898376464844,224.69970703125,437.077392578125,-16.721878051757812,187.3490753173828,297.62786865234375,11.147918701171875,229.2707061767578,304.6826171875,13.934898376464844,216.95448303222656,328.7326354980469,16.721878051757812,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
18,235.08624267578125,419.284423828125,0.0,244.28201293945312,409.2481689453125,4.707129955291748,239.05313110351562,398.943359375,9.414259910583496,267.36865234375,421.8759765625,14.121391296386719,225.89047241210938,429.3206787109375,-4.707129955291748,217.72181701660156,425.8653259277344,-9.414259910583496,240.71139526367188,435.47552490234375,-14.121391296386719,201.0990753173828,375.8906555175781,-3.1380867958068848,167.11190795898438,332.49688720703125,-6.2761735916137695,167.11190795898438,332.49688720703125,-7.845217227935791,120.4744873046875,334.1176452636719,-9.414259910583496,156.04135131835938,355.99139404296875,-12.552347183227539,215.79112243652344,412.87750244140625,-15.690434455871582,233.46327209472656,436.7522277832031,-18.828519821166992,178.18247985839844,309.00238037109375,12.552347183227539,215.95526123046875,304.14447021484375,15.690434455871582,193.40829467773438,311.1424255371094,18.828519821166992,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
19,230.63955688476562,398.22021484375,0.0,241.12979125976562,386.86431884765625,4.468191146850586,237.79144287109375,398.3843078613281,8.936382293701172,291.62451171875,429.2726135253906,13.404574394226074,220.14930725097656,409.57611083984375,-4.468191146850586,201.25735473632812,428.84039306640625,-8.936382293701172,221.0380859375,441.8868713378906,-13.404574394226074,194.6597137451172,368.1195373535156,-2.9787940979003906,158.67987060546875,338.01885986328125,-5.957588195800781,158.67987060546875,338.01885986328125,-7.446985721588135,103.58140563964844,336.52874755859375,-8.936382293701172,149.85879516601562,364.51226806640625,-11.915176391601562,206.97637939453125,418.7967529296875,-14.89397144317627,211.6309814453125,446.03753662109375,-17.872764587402344,167.50096130371094,311.52545166015625,11.915176391601562,203.3585968017578,307.3697509765625,14.89397144317627,181.52716064453125,327.05426025390625,17.872764587402344,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
21,192.08297729492188,397.00225830078125,0.0,202.88894653320312,388.8985595703125,3.1940853595733643,226.204345703125,399.1412048339844,6.3881707191467285,277.50384521484375,437.9612731933594,9.582256317138672,181.27699279785156,405.10595703125,-3.1940853595733643,178.01597595214844,418.17559814453125,-6.3881707191467285,192.12913513183594,446.7137756347656,-9.582256317138672,164.50672912597656,368.1211853027344,-2.129390239715576,136.93048095703125,339.2401123046875,-4.258780479431152,136.93048095703125,339.2401123046875,-5.3234758377075195,110.378173828125,337.5587463378906,-6.3881707191467285,126.42031860351562,358.9722595214844,-8.517560958862305,168.1747283935547,411.1197204589844,-10.646951675415039,188.87994384765625,452.8470153808594,-12.776341438293457,147.44064331054688,319.50799560546875,8.517560958862305,187.0082244873047,321.9066467285156,10.646951675415039,174.72341918945312,340.2062683105469,12.776341438293457,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
22,189.1426239013672,392.85589599609375,0.0,196.15805053710938,384.897216796875,3.800934076309204,225.61767578125,416.7972106933594,7.601868152618408,285.43682861328125,442.97564697265625,11.402803421020508,182.127197265625,400.8145446777344,-3.800934076309204,180.6980438232422,433.80206298828125,-7.601868152618408,197.99853515625,452.9334716796875,-11.402803421020508,158.34849548339844,370.7302551269531,-2.5339560508728027,127.55435943603516,348.6046142578125,-5.0679121017456055,127.55435943603516,348.6046142578125,-6.334890365600586,77.8271713256836,359.28179931640625,-7.601868152618408,123.52236938476562,369.09661865234375,-10.135824203491211,177.26219177246094,418.7637939453125,-12.669780731201172,183.89578247070312,460.2266845703125,-15.203736305236816,131.5863494873047,328.1126403808594,10.135824203491211,173.37088012695312,320.0309753417969,12.669780731201172,173.0254669189453,344.5732116699219,15.203736305236816,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
27,137.18093872070312,434.8874816894531,0.0,136.3819122314453,427.1471252441406,4.434146404266357,122.99935150146484,393.3647155761719,8.868292808532715,206.13604736328125,451.00885009765625,13.302440643310547,137.97996520996094,442.6278381347656,-4.434146404266357,125.0219497680664,408.517333984375,-8.868292808532715,195.54202270507812,467.88616943359375,-13.302440643310547,105.20430755615234,397.2913818359375,-2.9560976028442383,73.22767639160156,359.6953125,-5.912195205688477,73.22767639160156,359.6953125,-7.390244483947754,26.69399642944336,375.3419189453125,-8.868292808532715,76.43763732910156,378.91558837890625,-11.824390411376953,142.4586639404297,442.0009765625,-14.780488967895508,177.24864196777344,466.4306640625,-17.73658561706543,70.0177230834961,340.4750671386719,11.824390411376953,91.9852523803711,349.0755310058594,14.780488967895508,75.55982971191406,351.934814453125,17.73658561706543,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
29,42.63216781616211,367.31195068359375,0.0,35.42840576171875,370.87066650390625,3.9623751640319824,85.50093078613281,410.1851806640625,7.924750328063965,170.02210998535156,470.978515625,11.887126922607422,49.83592987060547,363.7532043457031,-3.9623751640319824,94.37041473388672,401.0225830078125,-7.924750328063965,195.45245361328125,466.2864074707031,-11.887126922607422,24.839866638183594,327.90069580078125,-2.6415834426879883,7.0475664138793945,288.48944091796875,-5.283166885375977,7.0475664138793945,288.48944091796875,-6.603959083557129,2.0446243286132812,243.16822814941406,-7.924750328063965,14.095132827758789,287.4310302734375,-10.566333770751953,49.25809860229492,347.42254638671875,-13.207918167114258,21.275453567504883,361.4544677734375,-15.84950065612793,0.0,289.5478515625,10.566333770751953,36.74838638305664,340.60235595703125,13.207918167114258,19.300458908081055,358.5896911621094,15.84950065612793,C:/Users/ASUS/Downloads/3D_Human_Pose_NCKH/phase5_external_generalization/data/external_raw/MulCamFall/dataset/chute12/cam3.avi,-1,-1,External
